"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1201330931828588544","x1586159449378390016",2022-10-29 00:54:16,"steven_eakins","Mid Season JUCO Highlights 
AA in December/3.8 GPA

Georgia Tech Bounceback with 3 years of eligibility left
@CoachICOC @JUCOFFrenzy 

https://t.co/5GIoUhHF7O https://t.co/nYkRr1BZ0p","Twitter for Android",140,,,,FALSE,TRUE,0,50,,,,,,,,,,,,,,,,"x2585198568 x2287246718","peery661 CoachICOC","en",,,,,,,,,,,,,,,,"x1585884429611696128","Mid Season JUCO Highlights 
AA in December/3.8 GPA

Georgia Tech Bounceback with 3 years of eligibility left
@CoachICOC @JUCOFFrenzy 

https://t.co/5GIoUhHF7O https://t.co/nYkRr1BZ0p",2022-10-28 06:41:26,"Twitter for iPhone",103,50,"x2585198568","peery661","Chayden Peery",2138,1266,3350,"Castaic, CA","Transfer Quarterback at College of the Canyons Barstool Athlete",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/steven_eakins/status/1586159449378390016","Steven Eakins","Santa Clarita, CA","COC Football
6'5 300 lbs OL
 Full qualifier NCAA ID:2003823835
Cell phone:661-714-1441",,FALSE,385,383,0,132,564,2019-12-02 02:43:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/1201330931828588544/1662658032",,"http://pbs.twimg.com/profile_images/1567927437731954688/E5ZnKKpE_normal.jpg"
"x20797245","x1586157932005056512",2022-10-29 00:48:15,"JeffSchultzATL","Schultz: On Georgia-Florida, avoiding monster spread near Halloween in Weekend Predictions @JeffSchultzATL 

https://t.co/MSKd5V7kGs","Twitter for iPhone",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x167993590 x20797245","DM_Shirley JeffSchultzATL","en",,,,,,,,,,,,,,,,"x1585974159489859584","Schultz: On Georgia-Florida, avoiding monster spread near Halloween in Weekend Predictions @JeffSchultzATL 

https://t.co/MSKd5V7kGs",2022-10-28 12:38:00,"TweetDeck",1,2,"x167993590","DM_Shirley","Daniel Shirley",4990,1581,108603,"Macon, GA","Senior editor @TheAthleticCFB @TheAthletic. Co-host: @MidGaSportsZone. Co-host: @ClemsonKickoff. Author: Hatch Attack, Mercer's Moment",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JeffSchultzATL/status/1586157932005056512","Jeff Schultz","LA/SF/ATL","Words scattered, smothered for @TheAthletic. Bubble gum blowing champ at Y-Camp. Don King once screamed, “I love Jeff Schultz!"" So I've got that going for me.","https://t.co/D4Q2ZYT7XI",FALSE,40025,958,1452,105450,21525,2009-02-13 19:21:04,TRUE,"https://t.co/D4Q2ZYT7XI","http://TheAthletic.com/author/Jeff-Schultz",,"https://pbs.twimg.com/profile_banners/20797245/1620856252","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1556824839213686790/QjPJtF3m_normal.jpg"
"x4610546413","x1586157544485097473",2022-10-29 00:46:42,"iahawks101","Oklahoma vs Georgia Tech (1995) https://t.co/bCyryE4e4R","Twitter for iPhone",72,,,,FALSE,TRUE,0,5,,,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1585427304083165185/pu/img/OxHab_Q1pQjF01A1.jpg","https://t.co/bCyryE4e4R","https://twitter.com/ClassicsCBB/status/1585427411461545984/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1585427304083165185/pu/img/OxHab_Q1pQjF01A1.jpg","https://t.co/bCyryE4e4R","https://twitter.com/ClassicsCBB/status/1585427411461545984/video/1",,"x1270178913784721408","ClassicsCBB","in",,,,,,,,,,,,,,,,"x1585427411461545984","Oklahoma vs Georgia Tech (1995) https://t.co/bCyryE4e4R",2022-10-27 00:25:25,"Twitter for iPhone",11,5,"x1270178913784721408","ClassicsCBB","College Basketball Classics",23796,973,7744,"Seattle, WA","Remembering great college basketball players, coaches, & moments through photos & video.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iahawks101/status/1586157544485097473","hawks 101","Iowa","2 words: Iowa Hawkeye Pride! Royals, Packers, Bill Walton, + Bourdain! Giannis 👀 For each political tweet I tweet a dog pic cause they’re all good dogs.",,FALSE,1188,1483,34,117236,25220,2015-12-20 07:46:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/4610546413/1560317402",,"http://pbs.twimg.com/profile_images/1103818876972871681/7sD2X_0Z_normal.jpg"
"x1008342335548264449","x1586157309289713664",2022-10-29 00:45:46,"CFBHome","Saturday's Predictions

#2 OSU 33 #13 PSU 24

#9 OK State 27 #22 KState 20

Marshall 41 Coastal Carolina 38

#7 TCU 38 WVU 24

Akransas 24 Auburn 20 

Oklahoma 41 Iowa State 30

Boston College 34 UConn 23

Florida State 48 Georgia Tech 20

Houston 38 USF 17

Toledo 30 EMU 24","Twitter for Android",139,,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,,,"x1008342335548264449","CFBHome","und",,,,,,,,,,,,,,,,"x1585746893375606785","Saturday's Predictions

#2 OSU 33 #13 PSU 24

#9 OK State 27 #22 KState 20

Marshall 41 Coastal Carolina 38

#7 TCU 38 WVU 24

Akransas 24 Auburn 20 

Oklahoma 41 Iowa State 30

Boston College 34 UConn 23

Florida State 48 Georgia Tech 20

Houston 38 USF 17

Toledo 30 EMU 24",2022-10-27 21:34:55,"Twitter for Android",103,4,"x1008342335548264449","CFBHome","CFB Home",67156,4204,69118,"","Home for all things College Football around the clock for @FifthQuarter.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CFBHome/status/1586157309289713664","CFB Home","","Home for all things College Football around the clock for @FifthQuarter.","https://t.co/zoLHvyorfR",FALSE,67156,4204,369,69118,35112,2018-06-17 13:35:21,FALSE,"https://t.co/zoLHvyorfR","https://fifthquarter.net/",,"https://pbs.twimg.com/profile_banners/1008342335548264449/1599670412","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1455523224838680579/gWwMW3lT_normal.jpg"
"x283752166","x1586156662741962752",2022-10-29 00:43:12,"JeffPez0s","It’s awesome Twitter won’t censor controversial opinions anymore…
I can finally say Georgia Tech should go back to the Triple Option","Twitter for iPhone",139,,,,FALSE,TRUE,0,8,,,,,,,,,,,,,,,,"x44046021","MichaelBraunGA","en",,,,,,,,,,,,,,,,"x1585991256270077953","It’s awesome Twitter won’t censor controversial opinions anymore…
I can finally say Georgia Tech should go back to the Triple Option",2022-10-28 13:45:56,"Twitter for iPhone",167,8,"x44046021","MichaelBraunGA","Michael Braun",1155,764,14081,"Chamblee, GA","I like to serve. I like to lead. I like the term “Servant Leader”. Earn your Spot in 2022.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JeffPez0s/status/1586156662741962752","pretentious swirler🤌🏼","Earth","bro/brother",,FALSE,343,771,0,8195,24597,2011-04-17 23:34:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/283752166/1454013394","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1405253522858287105/XwKvbLZQ_normal.jpg"
"x843162593955123200","x1586156399356264448",2022-10-29 00:42:09,"EricOfficialDMV","Blessed to receive a(n) offer from
Georgia Tech ! @CHS_Tornadoes @GTFootball #4the404 https://t.co/Ha8MOsqukq","Twitter for iPhone",129,,,,FALSE,TRUE,0,7,,,"4the404",,,,,"http://pbs.twimg.com/media/FgLBG9QX0AQ9v5M.jpg","https://t.co/Ha8MOsqukq","https://twitter.com/J_BoatwrightJr/status/1586042358549938177/photo/1","photo","http://pbs.twimg.com/media/FgLBG9QX0AQ9v5M.jpg http://pbs.twimg.com/media/FgLBHA2WYAMBH_r.jpg","https://t.co/Ha8MOsqukq https://t.co/Ha8MOsqukq","https://twitter.com/J_BoatwrightJr/status/1586042358549938177/photo/1 https://twitter.com/J_BoatwrightJr/status/1586042358549938177/photo/1",,"x1126592156397969409 x725333995706290176 x317361672","J_BoatwrightJr CHS_Tornadoes GTFootball","en",,,,,,,,,,,,,,,,"x1586042358549938177","Blessed to receive a(n) offer from
Georgia Tech ! @CHS_Tornadoes @GTFootball #4the404 https://t.co/Ha8MOsqukq",2022-10-28 17:09:00,"Twitter for iPhone",38,7,"x1126592156397969409","J_BoatwrightJr","Jarvis “BOATWRIGHT” Jr",1529,1111,627,"Clearwater, FL","C/O 2024 ATH @ Clearwater High School SS @ the university of....",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EricOfficialDMV/status/1586156399356264448","Eric Christian (Coach E)","Alexandria, VA","Professor E, PhD’s in hard work and commitment, Film analyst and scout for Official Recruits, Spotlight 39 Co-host, I LOVE THE DMV 😤💪🏽🔥💯","https://t.co/jmuTRylI7q",FALSE,2080,2794,6,31718,41465,2017-03-18 18:10:02,FALSE,"https://t.co/jmuTRylI7q","http://OfficialRecruits.com",,"https://pbs.twimg.com/profile_banners/843162593955123200/1666364627",,"http://pbs.twimg.com/profile_images/1583474073815883780/6D71LfY0_normal.jpg"
"x2356912112","x1586155723373031425",2022-10-29 00:39:28,"GWUBaseball","#GWUHomecoming22 is here. Register for the Homecoming Auction and start bidding. 
Bid and win a VIP experience with:
 @GWUBaseball at Georgia Tech
 @GWU_MBK at UNC Chapel Hill
 @GWU_WBK at Clemson
and other GWU teams!
Auction ends Sunday at 11:59 pm
▶️https://t.co/N4YEzyuiWs https://t.co/IDEebl8uFJ","Twitter for iPhone",140,,,,FALSE,TRUE,0,2,,,"GWUHomecoming22",,,,,,,,,,,,,"x25078172","BulldogClub","en",,,,,,,,,,,,,,,,"x1586130895274139649","#GWUHomecoming22 is here. Register for the Homecoming Auction and start bidding. 
Bid and win a VIP experience with:
 @GWUBaseball at Georgia Tech
 @GWU_MBK at UNC Chapel Hill
 @GWU_WBK at Clemson
and other GWU teams!
Auction ends Sunday at 11:59 pm
▶️https://t.co/N4YEzyuiWs https://t.co/IDEebl8uFJ",2022-10-28 23:00:48,"Hootsuite Inc.",3,2,"x25078172","BulldogClub","Gardner-Webb Bulldog Club",636,119,3289,"Boiling Springs, NC","Bulldog Club supports the 500+ student-athletes competing in NCAA Division I intercollegiate athletics at Gardner-Webb University.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GWUBaseball/status/1586155723373031425","Gardner-Webb Baseball","Boiling Springs, N.C.","The OFFICIAL Twitter home of Gardner-Webb Runnin' Bulldogs Baseball.","https://t.co/5mbGfoppy3",FALSE,13609,234,63,5553,757,2014-02-22 20:49:27,FALSE,"https://t.co/5mbGfoppy3","http://www.gwusports.com/sports/baseball",,"https://pbs.twimg.com/profile_banners/2356912112/1651149704","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1519658074075799552/6VrnVKFR_normal.jpg"
"x152936614","x1586155555718299648",2022-10-29 00:38:48,"jwindon35","Blessed to receive a(n) offer from
Georgia Tech ! @CHS_Tornadoes @GTFootball #4the404 https://t.co/Ha8MOsqukq","TweetDeck Web App",129,,,,FALSE,TRUE,0,7,,,"4the404",,,,,"http://pbs.twimg.com/media/FgLBG9QX0AQ9v5M.jpg","https://t.co/Ha8MOsqukq","https://twitter.com/J_BoatwrightJr/status/1586042358549938177/photo/1","photo","http://pbs.twimg.com/media/FgLBG9QX0AQ9v5M.jpg http://pbs.twimg.com/media/FgLBHA2WYAMBH_r.jpg","https://t.co/Ha8MOsqukq https://t.co/Ha8MOsqukq","https://twitter.com/J_BoatwrightJr/status/1586042358549938177/photo/1 https://twitter.com/J_BoatwrightJr/status/1586042358549938177/photo/1",,"x1126592156397969409 x725333995706290176 x317361672","J_BoatwrightJr CHS_Tornadoes GTFootball","en",,,,,,,,,,,,,,,,"x1586042358549938177","Blessed to receive a(n) offer from
Georgia Tech ! @CHS_Tornadoes @GTFootball #4the404 https://t.co/Ha8MOsqukq",2022-10-28 17:09:00,"Twitter for iPhone",38,7,"x1126592156397969409","J_BoatwrightJr","Jarvis “BOATWRIGHT” Jr",1529,1111,627,"Clearwater, FL","C/O 2024 ATH @ Clearwater High School SS @ the university of....",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jwindon35/status/1586155555718299648","Joe Windon","Warner Robins, GA","National Preps director of South East Scouting 706-615-2824 Athletes add yourself to the National Preps database https://t.co/9GTj660ViP","https://t.co/OgK80MDgEz",FALSE,17119,7465,15,27765,348,2010-06-07 07:33:38,FALSE,"https://t.co/OgK80MDgEz","http://www.nationalpreps.com/",,"https://pbs.twimg.com/profile_banners/152936614/1481825622","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1496287052874272771/enrit47Q_normal.jpg"
"x1485129035298623493","x1586155339556192257",2022-10-29 00:37:56,"tdjake25","@GrantBirnberg5 @FQGeorgiaTech I’ve never seen a fan of such a low level team that’s not even relevant in their non power 5 conference talk so much, and I can assure you we as tech fans could not care less about Georgia state football","Twitter for iPhone",203,"x1586153979700215808","x434492265","GrantBirnberg5",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x434492265 x1146991985548517383","GrantBirnberg5 FQGeorgiaTech","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/tdjake25/status/1586155339556192257","Jake Watson","","🗿",,FALSE,1,23,0,22,78,2022-01-23 05:55:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/1485129035298623493/1643140241",,"http://pbs.twimg.com/profile_images/1486061300564172805/mfCX392m_normal.jpg"
"x20415761","x1586155206504595459",2022-10-29 00:37:25,"osmattmurschel","#FSU wants to showcase toughness against Georgia Tech. https://t.co/OW0IzIpUnZ https://t.co/m666KgDIFr","Tweetbot for iΟS",78,,,,FALSE,FALSE,0,0,,,"FSU",,"trib.al/YtL46VE","https://t.co/OW0IzIpUnZ","https://trib.al/YtL46VE","http://pbs.twimg.com/media/FgMnwLwXwAE5KVM.jpg","https://t.co/m666KgDIFr","https://twitter.com/osmattmurschel/status/1586155206504595459/photo/1","photo","http://pbs.twimg.com/media/FgMnwLwXwAE5KVM.jpg","https://t.co/m666KgDIFr","https://twitter.com/osmattmurschel/status/1586155206504595459/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/osmattmurschel/status/1586155206504595459","Matt Murschel","Orlando, Fla.","National college football writer for Orlando Sentinel & Tribune. Instagram: @osmattmurschel mmurschel@orlandosentinel.com Podcast: Gridiron365 (iTunes/Android)","https://t.co/nniItax4NN",FALSE,5759,3065,305,63026,4150,2009-02-09 04:26:19,TRUE,"https://t.co/nniItax4NN","http://bit.ly/CollegeGridiron365",,"https://pbs.twimg.com/profile_banners/20415761/1657730263","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1547256607469408258/tFQ7cq3n_normal.jpg"
"x889644733911494663","x1586154295023620098",2022-10-29 00:33:47,"car_nei_roo","VITÓRIAAA🚀🚀🚀
Georgia Tech vence por por 3x1 (24-26, 25-8, 25-16, 25-20)

📊Julia Bergmann 21 ataques e 1 Ace https://t.co/RO5cYKisdZ","Twitter for Android",128,,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,,,"x1537572872436297728","updatesbergmann","pt",,,,,,,,,,,,,,,,"x1586148220052602880","VITÓRIAAA🚀🚀🚀
Georgia Tech vence por por 3x1 (24-26, 25-8, 25-16, 25-20)

📊Julia Bergmann 21 ataques e 1 Ace https://t.co/RO5cYKisdZ",2022-10-29 00:09:39,"Twitter Web App",19,3,"x1537572872436297728","updatesbergmann","julia bergmann updates",1238,17,617,"🇧🇷🇩🇪🇺🇸","daily updates about volleyball player Julia Bergman | GTV & SFV",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/car_nei_roo/status/1586154295023620098","eita atrás de eita 13","Brasília, Brasil","fan account",,FALSE,475,1597,0,32882,23542,2017-07-25 00:33:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/889644733911494663/1661470063",,"http://pbs.twimg.com/profile_images/1582145923987152898/RCnQfoUn_normal.jpg"
"x19719245","x1586154184134778880",2022-10-29 00:33:21,"twright623","@BarrettSallee My nephew went to Georgia Tech.  He’s a good guy and a great father to his little girl.  

Ok, kill Tech","Twitter for iPhone",104,"x1586015927514144774","x46260740","BarrettSallee",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x46260740","BarrettSallee","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twright623/status/1586154184134778880","Tim Wright","Valparaiso, FL","",,FALSE,698,2907,9,6356,59300,2009-01-29 16:42:22,FALSE,,,,"https://pbs.twimg.com/profile_banners/19719245/1620599903","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/979922644698091520/w8oF5Ttg_normal.jpg"
"x1163461544165937154","x1586151925346537472",2022-10-29 00:24:22,"JustinAaronUH91","Palumbo to step down as Director of Athletics, will depart for post at Georgia Tech https://t.co/MmfimCFKLT","Twitter for iPhone",125,,,,FALSE,TRUE,0,7,,,,,"goislanders.com/news/2022/10/2…","https://t.co/MmfimCFKLT","https://goislanders.com/news/2022/10/28/general-palumbo-to-step-down-as-director-of-athletics-will-depart-for-post-at-georgia-tech.aspx",,,,,,,,,"x41816717","Go_Islanders","en",,,,,,,,,,,,,,,,"x1586002941890031616","Palumbo to step down as Director of Athletics, will depart for post at Georgia Tech https://t.co/MmfimCFKLT",2022-10-28 14:32:22,"Twitter Web App",30,7,"x41816717","Go_Islanders","Islanders Athletics 🤙",8759,858,20278,"Corpus Christi, TX","The official Twitter account of Texas A&M - Corpus Christi Athletics. For questions or ticket info call 361-825-BALL #ShakasUp🤙",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JustinAaronUH91/status/1586151925346537472","Justin Aaron","","@AthELITEstrong Scout.Diehard Pittsburgh fan. Third Generation University of Houston system alumni. Journalist for @DraftDiamonds #GoCoogs #GeauxPokes #MTXE",,FALSE,3136,5000,12,238227,58455,2019-08-19 14:43:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/1163461544165937154/1566226435",,"http://pbs.twimg.com/profile_images/1540355045216161792/IudRJ9aK_normal.jpg"
"x61795288","x1586119478785413120",2022-10-28 22:15:27,"UNCVolleyball","S1 | At the media timeout, it's 15-11 Georgia Tech.

Niego currently leads the team with a pair of kills.

#GoHeels","Twitter Web App",115,,,,FALSE,FALSE,0,0,,,"GoHeels",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/UNCVolleyball/status/1586119478785413120","Carolina Volleyball","Chapel Hill, N.C.","Official Twitter account for North Carolina Volleyball. https://t.co/kuIxlNypY2 | https://t.co/fOFLJgJIIw | #GoHeels",,FALSE,16581,320,188,21556,4458,2009-07-31 15:27:09,TRUE,,,,"https://pbs.twimg.com/profile_banners/61795288/1603995283","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1157016793459957761/KVZriti9_normal.jpg"
"x61795288","x1586122768742957056",2022-10-28 22:28:31,"UNCVolleyball","S1 | The Heels are on a 7-0 scoring run and lead Georgia Tech 22-19!

#GoHeels https://t.co/n6V4Z35zLQ","Twitter Web App",78,,,,FALSE,FALSE,12,0,,,"GoHeels",,,,,"http://pbs.twimg.com/media/FgMKPk7UUAAdJqy.jpg","https://t.co/n6V4Z35zLQ","https://twitter.com/UNCVolleyball/status/1586122768742957056/photo/1","photo","http://pbs.twimg.com/media/FgMKPk7UUAAdJqy.jpg","https://t.co/n6V4Z35zLQ","https://twitter.com/UNCVolleyball/status/1586122768742957056/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/UNCVolleyball/status/1586122768742957056","Carolina Volleyball","Chapel Hill, N.C.","Official Twitter account for North Carolina Volleyball. https://t.co/kuIxlNypY2 | https://t.co/fOFLJgJIIw | #GoHeels",,FALSE,16581,320,188,21556,4458,2009-07-31 15:27:09,TRUE,,,,"https://pbs.twimg.com/profile_banners/61795288/1603995283","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1157016793459957761/KVZriti9_normal.jpg"
"x61795288","x1586121505133367296",2022-10-28 22:23:30,"UNCVolleyball","S1 | Kaya and Charley combine for a big block and Georgia Tech calls time!

UNC: 17
GT: 19

#GoHeels https://t.co/Qp0gK7uQny","Twitter Web App",100,,,,FALSE,FALSE,1,0,,,"GoHeels",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1586121394982510592/pu/img/Mba0rGbOSWgUF_vm.jpg","https://t.co/Qp0gK7uQny","https://twitter.com/UNCVolleyball/status/1586121505133367296/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1586121394982510592/pu/img/Mba0rGbOSWgUF_vm.jpg","https://t.co/Qp0gK7uQny","https://twitter.com/UNCVolleyball/status/1586121505133367296/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/UNCVolleyball/status/1586121505133367296","Carolina Volleyball","Chapel Hill, N.C.","Official Twitter account for North Carolina Volleyball. https://t.co/kuIxlNypY2 | https://t.co/fOFLJgJIIw | #GoHeels",,FALSE,16581,320,188,21556,4458,2009-07-31 15:27:09,TRUE,,,,"https://pbs.twimg.com/profile_banners/61795288/1603995283","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1157016793459957761/KVZriti9_normal.jpg"
"x61795288","x1586150864825114625",2022-10-29 00:20:10,"UNCVolleyball","Heels fall to Georgia Tech in four.

#GoHeels x @WellsFargo https://t.co/f0o33IKLHE","Twitter Web App",59,,,,FALSE,FALSE,1,1,,,"GoHeels",,,,,"http://pbs.twimg.com/media/FgMjtfMUoAA_8ES.jpg","https://t.co/f0o33IKLHE","https://twitter.com/UNCVolleyball/status/1586150864825114625/photo/1","photo","http://pbs.twimg.com/media/FgMjtfMUoAA_8ES.jpg","https://t.co/f0o33IKLHE","https://twitter.com/UNCVolleyball/status/1586150864825114625/photo/1",,"x1178011","WellsFargo","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/UNCVolleyball/status/1586150864825114625","Carolina Volleyball","Chapel Hill, N.C.","Official Twitter account for North Carolina Volleyball. https://t.co/kuIxlNypY2 | https://t.co/fOFLJgJIIw | #GoHeels",,FALSE,16581,320,188,21556,4458,2009-07-31 15:27:09,TRUE,,,,"https://pbs.twimg.com/profile_banners/61795288/1603995283","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1157016793459957761/KVZriti9_normal.jpg"
